,song_id,created_at_time,created_at_time_date,week_from_one,favorite_count,sent_score,sent_category,pos,neg,neu
321,1,2016-04-17 18:58:34,2016-04-17,1373,0,0.0,Neu,0,0,1
322,1,2016-04-17 18:58:20,2016-04-17,1373,0,0.0,Neu,0,0,1
323,1,2016-04-17 18:58:16,2016-04-17,1373,0,0.0,Neu,0,0,1
324,1,2016-04-17 18:58:06,2016-04-17,1373,0,0.0,Neu,0,0,1
325,1,2016-04-17 18:58:05,2016-04-17,1373,0,0.0,Neu,0,0,1
326,1,2016-04-17 18:57:45,2016-04-17,1373,0,0.0,Neu,0,0,1
327,1,2016-04-17 18:57:42,2016-04-17,1373,0,0.0,Neu,0,0,1
328,1,2016-04-17 18:57:41,2016-04-17,1373,0,0.0,Neu,0,0,1
329,1,2016-04-17 18:57:35,2016-04-17,1373,0,0.0,Neu,0,0,1
330,1,2016-04-17 18:57:31,2016-04-17,1373,0,0.0,Neu,0,0,1
331,1,2016-04-17 18:57:27,2016-04-17,1373,0,0.0,Neu,0,0,1
332,1,2016-04-17 18:57:13,2016-04-17,1373,0,0.0,Neu,0,0,1
333,1,2016-04-17 18:57:08,2016-04-17,1373,0,0.0,Neu,0,0,1
334,1,2016-04-17 18:57:04,2016-04-17,1373,0,0.0,Neu,0,0,1
335,1,2016-04-17 18:57:01,2016-04-17,1373,0,0.0,Neu,0,0,1
336,1,2016-04-17 18:57:00,2016-04-17,1373,0,0.0,Neu,0,0,1
337,1,2016-04-17 18:56:57,2016-04-17,1373,0,0.0,Neu,0,0,1
338,1,2016-04-17 18:56:47,2016-04-17,1373,0,0.0,Neu,0,0,1
339,1,2016-04-17 18:56:45,2016-04-17,1373,0,0.0,Neu,0,0,1
340,1,2016-04-17 18:56:43,2016-04-17,1373,0,0.0,Neu,0,0,1
341,1,2016-04-17 18:56:39,2016-04-17,1373,0,0.0,Neu,0,0,1
342,1,2016-04-17 18:56:33,2016-04-17,1373,0,0.0,Neu,0,0,1
343,1,2016-04-17 18:56:32,2016-04-17,1373,0,0.0,Neu,0,0,1
344,1,2016-04-17 18:56:27,2016-04-17,1373,0,0.0,Neu,0,0,1
345,1,2016-04-17 18:56:18,2016-04-17,1373,0,0.0,Neu,0,0,1
346,1,2016-04-17 18:56:10,2016-04-17,1373,0,0.0,Neu,0,0,1
347,1,2016-04-17 18:56:10,2016-04-17,1373,0,0.0,Neu,0,0,1
348,1,2016-04-17 18:55:58,2016-04-17,1373,0,0.0,Neu,0,0,1
349,1,2016-04-17 18:55:48,2016-04-17,1373,0,0.0,Neu,0,0,1
350,1,2016-04-17 18:55:44,2016-04-17,1373,0,0.0,Neu,0,0,1
351,1,2016-04-17 18:55:44,2016-04-17,1373,0,0.0,Neu,0,0,1
352,1,2016-04-17 18:55:43,2016-04-17,1373,0,0.0,Neu,0,0,1
353,1,2016-04-17 18:55:41,2016-04-17,1373,0,0.0,Neu,0,0,1
354,1,2016-04-17 18:55:37,2016-04-17,1373,0,0.0,Neu,0,0,1
355,1,2016-04-17 18:55:35,2016-04-17,1373,0,0.0,Neu,0,0,1
356,1,2016-04-17 18:55:35,2016-04-17,1373,0,0.0,Neu,0,0,1
357,1,2016-04-17 18:55:29,2016-04-17,1373,0,0.0,Neu,0,0,1
358,1,2016-04-17 18:55:28,2016-04-17,1373,0,0.0,Neu,0,0,1
359,1,2016-04-17 18:55:26,2016-04-17,1373,0,0.0,Neu,0,0,1
360,1,2016-04-17 18:55:24,2016-04-17,1373,0,0.0,Neu,0,0,1
361,1,2016-04-17 18:55:13,2016-04-17,1373,0,0.0,Neu,0,0,1
362,1,2016-04-17 18:55:08,2016-04-17,1373,0,0.0,Neu,0,0,1
363,1,2016-04-17 18:55:05,2016-04-17,1373,0,0.0,Neu,0,0,1
364,1,2016-04-17 18:55:03,2016-04-17,1373,0,0.0,Neu,0,0,1
365,1,2016-04-17 18:54:58,2016-04-17,1373,0,0.0,Neu,0,0,1
366,1,2016-04-17 18:54:55,2016-04-17,1373,0,0.0,Neu,0,0,1
367,1,2016-04-17 18:54:55,2016-04-17,1373,0,0.0,Neu,0,0,1
368,1,2016-04-17 18:54:51,2016-04-17,1373,0,0.0,Neu,0,0,1
369,1,2016-04-17 18:54:50,2016-04-17,1373,0,0.0,Neu,0,0,1
370,1,2016-04-17 18:54:48,2016-04-17,1373,0,0.0,Neu,0,0,1
371,1,2016-04-17 18:54:45,2016-04-17,1373,0,0.0,Neu,0,0,1
372,1,2016-04-17 18:54:45,2016-04-17,1373,0,0.0,Neu,0,0,1
373,1,2016-04-17 18:54:37,2016-04-17,1373,0,0.0,Neu,0,0,1
374,1,2016-04-17 18:54:36,2016-04-17,1373,0,0.0,Neu,0,0,1
375,1,2016-04-17 18:54:34,2016-04-17,1373,0,0.0,Neu,0,0,1
376,1,2016-04-17 18:54:34,2016-04-17,1373,0,0.0,Neu,0,0,1
377,1,2016-04-17 18:54:32,2016-04-17,1373,0,0.0,Neu,0,0,1
378,1,2016-04-17 18:54:32,2016-04-17,1373,0,0.0,Neu,0,0,1
379,1,2016-04-17 18:54:31,2016-04-17,1373,0,0.0,Neu,0,0,1
380,1,2016-04-17 18:54:29,2016-04-17,1373,0,0.0,Neu,0,0,1
381,1,2016-04-17 18:52:53,2016-04-17,1373,0,0.0,Neu,0,0,1
382,1,2016-04-17 18:50:45,2016-04-17,1373,0,0.0,Neu,0,0,1
383,1,2016-04-17 18:36:22,2016-04-17,1373,0,0.0,Neu,0,0,1
384,1,2016-04-17 18:36:15,2016-04-17,1373,0,0.0,Neu,0,0,1
385,1,2016-04-17 18:35:05,2016-04-17,1373,0,0.0,Neu,0,0,1
386,1,2016-04-17 18:34:21,2016-04-17,1373,0,0.0,Neu,0,0,1
387,1,2016-04-17 18:34:12,2016-04-17,1373,0,0.0,Neu,0,0,1
388,1,2016-04-17 18:30:50,2016-04-17,1373,0,0.0,Neu,0,0,1
389,1,2016-04-17 18:26:50,2016-04-17,1373,0,0.0,Neu,0,0,1
390,1,2016-04-17 18:22:01,2016-04-17,1373,0,0.0,Neu,0,0,1
391,1,2016-04-17 18:16:17,2016-04-17,1373,0,0.0,Neu,0,0,1
392,1,2016-04-17 18:13:01,2016-04-17,1373,0,0.0,Neu,0,0,1
393,1,2016-04-17 18:07:44,2016-04-17,1373,1,0.0,Neu,0,0,1
394,1,2016-04-17 18:07:33,2016-04-17,1373,0,0.0,Neu,0,0,1
395,1,2016-04-17 18:07:06,2016-04-17,1373,0,0.0,Neu,0,0,1
396,1,2016-04-17 18:06:51,2016-04-17,1373,0,0.0,Neu,0,0,1
397,1,2016-04-17 17:36:57,2016-04-17,1373,0,0.0,Neu,0,0,1
398,1,2016-04-17 17:36:53,2016-04-17,1373,0,0.0,Neu,0,0,1
399,1,2016-04-17 17:36:06,2016-04-17,1373,0,0.0,Neu,0,0,1
400,1,2016-04-17 17:34:41,2016-04-17,1373,0,0.0,Neu,0,0,1
401,1,2016-04-17 17:32:17,2016-04-17,1373,0,0.0,Neu,0,0,1
402,1,2016-04-17 17:31:40,2016-04-17,1373,0,0.0,Neu,0,0,1
403,1,2016-04-17 17:31:23,2016-04-17,1373,0,0.0,Neu,0,0,1
404,1,2016-04-17 17:25:38,2016-04-17,1373,0,0.0,Neu,0,0,1
405,1,2016-04-17 17:25:34,2016-04-17,1373,0,0.0,Neu,0,0,1
406,1,2016-04-17 17:24:18,2016-04-17,1373,0,0.0,Neu,0,0,1
407,1,2016-04-17 17:23:54,2016-04-17,1373,3,0.5,Pos,1,0,0
408,1,2016-04-17 17:22:44,2016-04-17,1373,0,0.0,Neu,0,0,1
409,1,2016-04-17 17:22:26,2016-04-17,1373,0,0.0,Neu,0,0,1
410,1,2016-04-17 17:21:23,2016-04-17,1373,0,0.366666666667,Pos,1,0,0
411,1,2016-04-17 17:21:05,2016-04-17,1373,2,0.0,Neu,0,0,1
412,1,2016-04-17 17:17:18,2016-04-17,1373,0,0.0,Neu,0,0,1
413,1,2016-04-17 17:16:56,2016-04-17,1373,0,0.0,Neu,0,0,1
414,1,2016-04-17 17:16:37,2016-04-17,1373,1,-0.231818181818,Neg,0,1,0
415,1,2016-04-17 17:13:21,2016-04-17,1373,0,0.0,Neu,0,0,1
416,1,2016-04-17 17:13:13,2016-04-17,1373,0,0.0,Neu,0,0,1
417,1,2016-04-17 17:11:07,2016-04-17,1373,0,0.0,Neu,0,0,1
418,1,2016-04-17 17:07:17,2016-04-17,1373,0,0.0,Neu,0,0,1
419,1,2016-04-17 17:06:24,2016-04-17,1373,0,0.0,Neu,0,0,1
420,1,2016-04-17 17:06:19,2016-04-17,1373,0,0.0,Neu,0,0,1
421,1,2016-04-17 17:04:25,2016-04-17,1373,0,0.0,Neu,0,0,1
422,1,2016-04-17 17:03:27,2016-04-17,1373,0,0.0,Neu,0,0,1
423,1,2016-04-17 17:03:13,2016-04-17,1373,0,0.0,Neu,0,0,1
424,1,2016-04-17 17:02:54,2016-04-17,1373,0,0.0,Neu,0,0,1
425,1,2016-04-17 17:02:43,2016-04-17,1373,61,0.0,Neu,0,0,1
426,1,2016-04-17 16:37:30,2016-04-17,1373,0,0.0,Neu,0,0,1
427,1,2016-04-17 16:34:09,2016-04-17,1373,0,0.0,Neu,0,0,1
428,1,2016-04-17 16:27:02,2016-04-17,1373,0,0.0,Neu,0,0,1
429,1,2016-04-17 16:26:11,2016-04-17,1373,0,-0.4,Neg,0,1,0
430,1,2016-04-17 16:25:35,2016-04-17,1373,1,-0.4,Neg,0,1,0
431,1,2016-04-17 16:05:06,2016-04-17,1373,0,-0.3,Neg,0,1,0
432,1,2016-04-17 15:44:35,2016-04-17,1373,0,0.0,Neu,0,0,1
433,1,2016-04-17 15:42:14,2016-04-17,1373,0,0.0,Neu,0,0,1
434,1,2016-04-17 15:41:11,2016-04-17,1373,0,0.0,Neu,0,0,1
435,1,2016-04-17 15:25:09,2016-04-17,1373,0,0.0,Neu,0,0,1
436,1,2016-04-17 15:24:49,2016-04-17,1373,1,0.0,Neu,0,0,1
437,1,2016-04-17 15:18:46,2016-04-17,1373,0,0.0,Neu,0,0,1
438,1,2016-04-17 15:15:56,2016-04-17,1373,0,0.0,Neu,0,0,1
439,1,2016-04-17 15:11:35,2016-04-17,1373,0,0.0,Neu,0,0,1
440,1,2016-04-17 15:08:34,2016-04-17,1373,12,0.0,Neu,0,0,1
441,1,2016-04-17 15:07:17,2016-04-17,1373,0,0.6,Pos,1,0,0
442,1,2016-04-17 15:06:19,2016-04-17,1373,2,0.0,Neu,0,0,1
443,1,2016-04-17 14:46:30,2016-04-17,1373,0,0.136363636364,Pos,1,0,0
444,1,2016-04-17 14:34:48,2016-04-17,1373,0,0.6,Pos,1,0,0
445,1,2016-04-17 14:26:15,2016-04-17,1373,0,0.0,Neu,0,0,1
446,1,2016-04-17 14:22:28,2016-04-17,1373,0,0.0,Neu,0,0,1
447,1,2016-04-17 14:22:18,2016-04-17,1373,0,0.0,Neu,0,0,1
448,1,2016-04-17 14:21:52,2016-04-17,1373,0,0.0,Neu,0,0,1
449,1,2016-04-17 14:19:22,2016-04-17,1373,0,0.0,Neu,0,0,1
450,1,2016-04-17 14:17:12,2016-04-17,1373,0,0.0,Neu,0,0,1
451,1,2016-04-17 14:13:42,2016-04-17,1373,0,0.0,Neu,0,0,1
452,1,2016-04-17 14:01:08,2016-04-17,1373,0,0.0,Neu,0,0,1
453,1,2016-04-17 14:00:11,2016-04-17,1373,0,0.0,Neu,0,0,1
454,1,2016-04-17 13:57:23,2016-04-17,1373,0,0.3125,Pos,1,0,0
455,1,2016-04-17 13:53:49,2016-04-17,1373,0,0.0,Neu,0,0,1
456,1,2016-04-17 13:52:51,2016-04-17,1373,0,0.3125,Pos,1,0,0
457,1,2016-04-17 13:49:15,2016-04-17,1373,2,0.0,Neu,0,0,1
458,1,2016-04-17 13:40:22,2016-04-17,1373,0,0.0,Neu,0,0,1
459,1,2016-04-17 13:39:00,2016-04-17,1373,0,0.0,Neu,0,0,1
460,1,2016-04-17 13:38:48,2016-04-17,1373,0,0.136363636364,Pos,1,0,0
461,1,2016-04-17 13:35:35,2016-04-17,1373,0,0.0,Neu,0,0,1
462,1,2016-04-17 13:34:59,2016-04-17,1373,0,0.0,Neu,0,0,1
463,1,2016-04-17 13:33:15,2016-04-17,1373,0,0.0,Neu,0,0,1
464,1,2016-04-17 13:28:10,2016-04-17,1373,0,0.2,Pos,1,0,0
465,1,2016-04-17 13:17:47,2016-04-17,1373,0,0.166666666667,Pos,1,0,0
466,1,2016-04-17 13:11:58,2016-04-17,1373,9,0.0,Neu,0,0,1
467,1,2016-04-17 13:09:19,2016-04-17,1373,0,0.0,Neu,0,0,1
468,1,2016-04-17 12:53:19,2016-04-17,1373,0,0.0,Neu,0,0,1
469,1,2016-04-17 12:51:07,2016-04-17,1373,0,0.0,Neu,0,0,1
470,1,2016-04-17 12:47:37,2016-04-17,1373,1,-0.25,Neg,0,1,0
471,1,2016-04-17 12:42:04,2016-04-17,1373,0,0.0,Neu,0,0,1
472,1,2016-04-17 12:34:39,2016-04-17,1373,0,0.366666666667,Pos,1,0,0
473,1,2016-04-17 12:29:44,2016-04-17,1373,1,1.0,Pos,1,0,0
474,1,2016-04-17 12:28:16,2016-04-17,1373,0,0.0,Neu,0,0,1
475,1,2016-04-17 12:27:10,2016-04-17,1373,0,0.0,Neu,0,0,1
476,1,2016-04-17 12:16:34,2016-04-17,1373,0,0.0,Neu,0,0,1
477,1,2016-04-17 12:08:16,2016-04-17,1373,0,0.0,Neu,0,0,1
478,1,2016-04-17 11:45:37,2016-04-17,1373,0,-0.6,Neg,0,1,0
479,1,2016-04-17 11:39:39,2016-04-17,1373,0,0.0,Neu,0,0,1
480,1,2016-04-17 11:35:26,2016-04-17,1373,0,0.0,Neu,0,0,1
481,1,2016-04-17 11:10:10,2016-04-17,1373,0,0.0,Neu,0,0,1
482,1,2016-04-17 11:04:38,2016-04-17,1373,0,0.0,Neu,0,0,1
483,1,2016-04-17 10:59:38,2016-04-17,1373,0,0.0,Neu,0,0,1
484,1,2016-04-17 10:54:23,2016-04-17,1373,0,0.0,Neu,0,0,1
485,1,2016-04-17 10:49:37,2016-04-17,1373,0,0.0,Neu,0,0,1
486,1,2016-04-17 10:47:02,2016-04-17,1373,0,0.0,Neu,0,0,1
487,1,2016-04-17 10:01:21,2016-04-17,1373,0,0.366666666667,Pos,1,0,0
488,1,2016-04-17 09:59:40,2016-04-17,1373,1,0.0,Neu,0,0,1
489,1,2016-04-17 09:56:18,2016-04-17,1373,0,0.0,Neu,0,0,1
490,1,2016-04-17 09:39:39,2016-04-17,1373,0,0.0,Neu,0,0,1
491,1,2016-04-17 09:29:51,2016-04-17,1373,0,0.0,Neu,0,0,1
492,1,2016-04-17 09:00:04,2016-04-17,1373,0,0.0,Neu,0,0,1
493,1,2016-04-17 08:56:35,2016-04-17,1373,0,0.0,Neu,0,0,1
494,1,2016-04-17 08:39:08,2016-04-17,1373,0,0.6,Pos,1,0,0
495,1,2016-04-17 08:38:28,2016-04-17,1373,0,0.6,Pos,1,0,0
496,1,2016-04-17 08:30:58,2016-04-17,1373,0,0.0,Neu,0,0,1
497,1,2016-04-17 08:22:37,2016-04-17,1373,0,0.375,Pos,1,0,0
498,1,2016-04-17 08:14:09,2016-04-17,1373,0,0.0,Neu,0,0,1
499,1,2016-04-17 08:10:07,2016-04-17,1373,0,0.0,Neu,0,0,1
500,1,2016-04-17 07:56:09,2016-04-17,1373,0,0.0,Neu,0,0,1
501,1,2016-04-17 07:32:50,2016-04-17,1373,0,0.0,Neu,0,0,1
502,1,2016-04-17 07:31:02,2016-04-17,1373,0,-0.6,Neg,0,1,0
503,1,2016-04-17 07:28:05,2016-04-17,1373,0,0.0,Neu,0,0,1
504,1,2016-04-17 07:06:45,2016-04-17,1373,0,0.5,Pos,1,0,0
505,1,2016-04-17 07:03:44,2016-04-17,1373,0,0.2,Pos,1,0,0
506,1,2016-04-17 07:03:34,2016-04-17,1373,7,1.0,Pos,1,0,0
507,1,2016-04-17 06:56:00,2016-04-17,1373,0,0.0,Neu,0,0,1
508,1,2016-04-17 06:49:38,2016-04-17,1373,1,0.0,Neu,0,0,1
509,1,2016-04-17 06:49:07,2016-04-17,1373,0,0.0,Neu,0,0,1
510,1,2016-04-17 06:45:36,2016-04-17,1373,1,0.6,Pos,1,0,0
511,1,2016-04-17 06:08:11,2016-04-17,1373,0,0.366666666667,Pos,1,0,0
512,1,2016-04-17 06:01:43,2016-04-17,1373,0,0.0,Neu,0,0,1
513,1,2016-04-17 05:55:07,2016-04-17,1373,3,0.0428571428571,Pos,1,0,0
514,1,2016-04-17 05:54:59,2016-04-17,1373,0,0.2,Pos,1,0,0
515,1,2016-04-17 05:54:38,2016-04-17,1373,0,0.0,Neu,0,0,1
516,1,2016-04-17 05:54:14,2016-04-17,1373,7,0.0375,Pos,1,0,0
517,1,2016-04-17 05:50:35,2016-04-17,1373,0,0.0,Neu,0,0,1
518,1,2016-04-17 05:43:11,2016-04-17,1373,0,0.0,Neu,0,0,1
519,1,2016-04-17 05:36:04,2016-04-17,1373,0,0.0,Neu,0,0,1
520,1,2016-04-17 05:25:05,2016-04-17,1373,0,0.0,Neu,0,0,1
521,1,2016-04-17 05:20:26,2016-04-17,1373,0,0.3125,Pos,1,0,0
522,1,2016-04-17 05:16:21,2016-04-17,1373,0,0.0,Neu,0,0,1
523,1,2016-04-17 05:14:11,2016-04-17,1373,0,0.6,Pos,1,0,0
524,1,2016-04-17 05:06:01,2016-04-17,1373,0,0.0,Neu,0,0,1
525,1,2016-04-17 05:04:58,2016-04-17,1373,0,0.3125,Pos,1,0,0
526,1,2016-04-17 04:56:32,2016-04-17,1373,0,0.0,Neu,0,0,1
527,1,2016-04-17 04:55:44,2016-04-17,1373,0,0.0,Neu,0,0,1
528,1,2016-04-17 04:52:40,2016-04-17,1373,0,0.0,Neu,0,0,1
529,1,2016-04-17 04:49:02,2016-04-17,1373,0,0.0,Neu,0,0,1
530,1,2016-04-17 04:42:07,2016-04-17,1373,0,0.0,Neu,0,0,1
531,1,2016-04-17 04:41:52,2016-04-17,1373,0,0.0,Neu,0,0,1
532,1,2016-04-17 04:37:18,2016-04-17,1373,0,0.0,Neu,0,0,1
533,1,2016-04-17 04:36:45,2016-04-17,1373,0,0.0,Neu,0,0,1
534,1,2016-04-17 04:36:22,2016-04-17,1373,0,0.0,Neu,0,0,1
535,1,2016-04-17 04:36:12,2016-04-17,1373,0,0.0,Neu,0,0,1
536,1,2016-04-17 04:35:52,2016-04-17,1373,0,0.0,Neu,0,0,1
537,1,2016-04-17 04:32:06,2016-04-17,1373,0,0.0,Neu,0,0,1
538,1,2016-04-17 04:31:38,2016-04-17,1373,0,0.0,Neu,0,0,1
539,1,2016-04-17 04:29:45,2016-04-17,1373,0,0.0,Neu,0,0,1
540,1,2016-04-17 04:29:20,2016-04-17,1373,19,0.0,Neu,0,0,1
541,1,2016-04-17 04:28:57,2016-04-17,1373,0,0.3125,Pos,1,0,0
542,1,2016-04-17 04:04:17,2016-04-17,1373,0,0.0,Neu,0,0,1
543,1,2016-04-17 03:46:54,2016-04-17,1373,1,0.0,Neu,0,0,1
544,1,2016-04-17 03:43:50,2016-04-17,1373,0,-0.7,Neg,0,1,0
545,1,2016-04-17 03:43:31,2016-04-17,1373,4,-0.7,Neg,0,1,0
546,1,2016-04-17 03:42:01,2016-04-17,1373,0,0.3125,Pos,1,0,0
547,1,2016-04-17 03:39:20,2016-04-17,1373,0,0.0,Neu,0,0,1
548,1,2016-04-17 03:24:10,2016-04-17,1373,0,0.0,Neu,0,0,1
549,1,2016-04-17 03:21:17,2016-04-17,1373,0,0.6,Pos,1,0,0
550,1,2016-04-17 03:19:05,2016-04-17,1373,2,0.0,Neu,0,0,1
551,1,2016-04-17 03:17:08,2016-04-17,1373,0,0.0,Neu,0,0,1
552,1,2016-04-17 03:11:31,2016-04-17,1373,0,0.0,Neu,0,0,1
553,1,2016-04-17 03:10:54,2016-04-17,1373,2,0.0,Neu,0,0,1
554,1,2016-04-17 03:07:11,2016-04-17,1373,0,0.0,Neu,0,0,1
555,1,2016-04-17 03:01:07,2016-04-17,1373,0,0.0,Neu,0,0,1
556,1,2016-04-17 03:01:00,2016-04-17,1373,0,0.0,Neu,0,0,1
557,1,2016-04-17 03:00:50,2016-04-17,1373,0,0.6,Pos,1,0,0
558,1,2016-04-17 03:00:39,2016-04-17,1373,1,0.0,Neu,0,0,1
559,1,2016-04-17 02:57:57,2016-04-17,1373,0,0.0,Neu,0,0,1
560,1,2016-04-17 02:57:39,2016-04-17,1373,0,-0.216666666667,Neg,0,1,0
561,1,2016-04-17 02:52:02,2016-04-17,1373,2,0.0,Neu,0,0,1
562,1,2016-04-17 02:44:05,2016-04-17,1373,0,0.0,Neu,0,0,1
563,1,2016-04-17 02:43:58,2016-04-17,1373,0,0.0,Neu,0,0,1
564,1,2016-04-17 02:42:52,2016-04-17,1373,0,0.0,Neu,0,0,1
565,1,2016-04-17 02:36:37,2016-04-17,1373,0,0.0,Neu,0,0,1
566,1,2016-04-17 02:32:00,2016-04-17,1373,0,0.0,Neu,0,0,1
567,1,2016-04-17 02:22:31,2016-04-17,1373,2,0.0,Neu,0,0,1
568,1,2016-04-17 02:16:04,2016-04-17,1373,0,0.0,Neu,0,0,1
569,1,2016-04-17 02:15:55,2016-04-17,1373,0,0.0,Neu,0,0,1
570,1,2016-04-17 02:15:08,2016-04-17,1373,5,0.0,Neu,0,0,1
571,1,2016-04-17 02:12:29,2016-04-17,1373,0,0.0,Neu,0,0,1
572,1,2016-04-17 02:02:31,2016-04-17,1373,0,0.0,Neu,0,0,1
573,1,2016-04-17 02:02:10,2016-04-17,1373,0,0.0,Neu,0,0,1
574,1,2016-04-17 02:01:31,2016-04-17,1373,0,0.3125,Pos,1,0,0
575,1,2016-04-17 01:55:36,2016-04-17,1373,0,0.3125,Pos,1,0,0
576,1,2016-04-17 01:52:40,2016-04-17,1373,0,0.0,Neu,0,0,1
577,1,2016-04-17 01:50:02,2016-04-17,1373,0,0.366666666667,Pos,1,0,0
578,1,2016-04-17 01:48:25,2016-04-17,1373,0,0.136363636364,Pos,1,0,0
579,1,2016-04-17 01:43:55,2016-04-17,1373,1,0.318181818182,Pos,1,0,0
580,1,2016-04-17 01:43:25,2016-04-17,1373,1,0.0,Neu,0,0,1
581,1,2016-04-17 01:39:41,2016-04-17,1373,1,0.0,Neu,0,0,1
582,1,2016-04-17 01:39:22,2016-04-17,1373,0,0.025,Pos,1,0,0
583,1,2016-04-17 01:35:45,2016-04-17,1373,0,0.6,Pos,1,0,0
584,1,2016-04-17 01:34:10,2016-04-17,1373,0,0.0,Neu,0,0,1
585,1,2016-04-17 01:34:04,2016-04-17,1373,0,0.0,Neu,0,0,1
586,1,2016-04-17 01:31:19,2016-04-17,1373,1,0.0,Neu,0,0,1
587,1,2016-04-17 01:16:07,2016-04-17,1373,1,0.0,Neu,0,0,1
588,1,2016-04-17 01:09:42,2016-04-17,1373,1,0.0,Neu,0,0,1
589,1,2016-04-17 01:09:36,2016-04-17,1373,1,0.0,Neu,0,0,1
590,1,2016-04-17 01:08:35,2016-04-17,1373,1,-0.712076822917,Neg,0,1,0
591,1,2016-04-17 01:08:25,2016-04-17,1373,2,0.0,Neu,0,0,1
592,1,2016-04-17 01:05:01,2016-04-17,1373,1,0.0,Neu,0,0,1
593,1,2016-04-17 01:01:23,2016-04-17,1373,0,0.3125,Pos,1,0,0
594,1,2016-04-17 00:58:41,2016-04-17,1373,0,0.0,Neu,0,0,1
595,1,2016-04-17 00:58:27,2016-04-17,1373,2,0.0,Neu,0,0,1
596,1,2016-04-17 00:53:10,2016-04-17,1373,1,0.0,Neu,0,0,1
597,1,2016-04-17 00:47:13,2016-04-17,1373,1,0.0,Neu,0,0,1
598,1,2016-04-17 00:25:46,2016-04-17,1373,0,0.166666666667,Pos,1,0,0
599,1,2016-04-17 00:24:11,2016-04-17,1373,0,0.6,Pos,1,0,0
600,1,2016-04-17 00:19:40,2016-04-17,1373,0,0.3125,Pos,1,0,0
601,1,2016-04-17 00:16:46,2016-04-17,1373,0,0.0,Neu,0,0,1
602,1,2016-04-17 00:16:18,2016-04-17,1373,0,0.0,Neu,0,0,1
603,1,2016-04-17 00:12:01,2016-04-17,1373,0,0.285714285714,Pos,1,0,0
604,1,2016-04-17 00:11:05,2016-04-17,1373,0,0.0,Neu,0,0,1
605,1,2016-04-17 00:10:36,2016-04-17,1373,0,0.3125,Pos,1,0,0
606,1,2016-04-17 00:10:25,2016-04-17,1373,3,0.85,Pos,1,0,0
607,1,2016-04-17 00:08:30,2016-04-17,1373,0,0.0,Neu,0,0,1
608,1,2016-04-17 00:05:48,2016-04-17,1373,0,0.0,Neu,0,0,1
609,1,2016-04-17 00:00:31,2016-04-17,1373,0,0.0,Neu,0,0,1
610,1,2016-04-16 23:59:21,2016-04-16,1372,0,0.3125,Pos,1,0,0
611,1,2016-04-16 23:59:05,2016-04-16,1372,0,0.3125,Pos,1,0,0
612,1,2016-04-16 23:53:45,2016-04-16,1372,0,0.0,Neu,0,0,1
613,1,2016-04-16 23:53:19,2016-04-16,1372,19,0.0,Neu,0,0,1
614,1,2016-04-16 23:50:33,2016-04-16,1372,0,0.3125,Pos,1,0,0
615,1,2016-04-16 23:50:08,2016-04-16,1372,0,0.3125,Pos,1,0,0
616,1,2016-04-16 23:47:02,2016-04-16,1372,0,0.3125,Pos,1,0,0
617,1,2016-04-16 23:45:27,2016-04-16,1372,0,0.0,Neu,0,0,1
618,1,2016-04-16 23:43:18,2016-04-16,1372,2,0.0,Neu,0,0,1
619,1,2016-04-16 23:43:09,2016-04-16,1372,0,0.3125,Pos,1,0,0
620,1,2016-04-16 23:42:32,2016-04-16,1372,0,0.3125,Pos,1,0,0
621,1,2016-04-16 23:42:23,2016-04-16,1372,0,0.3125,Pos,1,0,0
622,1,2016-04-16 23:42:22,2016-04-16,1372,0,0.3125,Pos,1,0,0
623,1,2016-04-16 23:42:01,2016-04-16,1372,43,0.3125,Pos,1,0,0
624,1,2016-04-16 23:38:24,2016-04-16,1372,0,0.0,Neu,0,0,1
625,1,2016-04-16 23:32:32,2016-04-16,1372,0,0.0,Neu,0,0,1
626,1,2016-04-16 23:27:02,2016-04-16,1372,0,0.0,Neu,0,0,1
627,1,2016-04-16 23:26:09,2016-04-16,1372,0,0.2,Pos,1,0,0
628,1,2016-04-16 23:26:04,2016-04-16,1372,0,0.0,Neu,0,0,1
629,1,2016-04-16 23:25:12,2016-04-16,1372,0,0.0,Neu,0,0,1
630,1,2016-04-16 23:21:27,2016-04-16,1372,0,0.0,Neu,0,0,1
631,1,2016-04-16 23:19:22,2016-04-16,1372,0,0.0,Neu,0,0,1
632,1,2016-04-16 23:06:54,2016-04-16,1372,0,0.0,Neu,0,0,1
633,1,2016-04-16 22:58:03,2016-04-16,1372,0,-0.3,Neg,0,1,0
634,1,2016-04-16 22:56:56,2016-04-16,1372,0,0.0,Neu,0,0,1
635,1,2016-04-16 22:50:20,2016-04-16,1372,0,0.0,Neu,0,0,1
636,1,2016-04-16 22:40:35,2016-04-16,1372,0,0.6,Pos,1,0,0
637,1,2016-04-16 22:37:42,2016-04-16,1372,1,0.0,Neu,0,0,1
638,1,2016-04-16 22:34:47,2016-04-16,1372,0,0.0,Neu,0,0,1
639,1,2016-04-16 22:27:53,2016-04-16,1372,0,0.0,Neu,0,0,1
640,1,2016-04-16 22:15:10,2016-04-16,1372,0,0.0,Neu,0,0,1
641,1,2016-04-16 22:15:03,2016-04-16,1372,0,0.0,Neu,0,0,1
642,1,2016-04-16 22:13:22,2016-04-16,1372,0,0.0,Neu,0,0,1
